industry_type,service_type,priority_score,is_walk_in,party_size,age_bracket,queue_length_ahead,active_counters,hour_of_day,day_of_week,calendar_load_factor,rolling_velocity_mins,queuing_theory_baseline,actual_wait_mins
0,0,3,1,1,1,25,4,21,4,0.29,12.54,54.86,59.3
1,1,1,0,1,1,9,7,11,1,0.89,12.83,16.5,17.9
0,2,4,1,1,1,37,2,11,1,0.97,30.38,309.12,300.0
5,1,2,1,1,2,22,3,17,6,0.35,13.28,82.78,91.5
1,0,3,1,1,0,9,4,11,0,0.73,10.25,16.14,18.8
4,0,2,1,1,1,30,1,14,5,0.55,8.61,219.55,242.6
2,2,1,0,3,1,6,2,9,3,0.37,50.0,150.0,159.4
0,1,3,1,1,1,8,3,12,0,0.85,21.8,40.69,44.9
0,0,4,0,1,2,13,7,16,2,0.26,10.49,10.71,11.2
3,2,1,1,4,1,46,3,18,6,0.45,24.27,372.14,300.0
5,1,5,1,1,1,2,7,17,0,0.27,11.6,2.0,4.4
0,2,1,0,1,1,49,4,14,1,0.4,31.79,389.43,300.0
0,1,2,0,1,1,25,4,12,4,0.63,14.38,76.39,84.3
1,1,2,0,1,2,22,5,12,6,0.42,17.14,64.1,66.7
1,1,3,0,1,0,40,3,21,2,0.58,15.44,144.11,154.4
4,1,1,0,1,1,4,2,15,6,0.61,13.46,26.92,28.9
2,0,1,1,3,1,33,3,16,5,0.99,20.9,229.9,265.3
0,2,3,0,1,1,34,7,14,6,0.57,36.58,124.37,135.2
5,2,4,1,1,1,3,2,18,3,0.55,24.3,20.05,24.1
1,0,2,0,3,1,19,4,15,1,0.64,7.95,32.1,41.6
3,1,2,1,4,1,46,5,19,5,0.44,15.15,118.47,125.1
3,2,1,0,2,2,1,6,14,4,0.83,17.44,2.91,2.3
0,0,4,0,1,1,10,3,8,4,0.72,6.91,12.67,15.2
0,0,3,1,1,1,16,7,20,6,0.17,10.82,17.31,20.9
0,1,4,1,1,1,2,4,21,1,0.3,16.85,4.63,7.4
5,0,1,1,3,1,2,2,13,5,0.44,10.56,10.56,10.1
4,2,2,1,3,1,12,2,18,4,0.38,35.78,182.48,196.2
0,0,4,1,1,0,16,6,20,5,0.54,11.12,16.31,20.7
3,0,2,1,1,0,19,5,14,2,0.8,5.62,18.15,24.1
3,1,4,1,1,1,36,3,18,0,0.83,9.82,64.81,74.3
0,1,3,1,1,1,39,5,16,2,0.7,19.99,109.15,120.3
2,0,2,1,4,1,36,4,14,6,0.61,22.71,173.73,196.3
3,0,2,1,1,2,5,1,20,5,0.85,7.25,30.81,35.8
0,0,3,0,1,2,29,1,9,0,0.18,8.9,180.67,186.6
4,1,4,0,1,0,24,2,19,0,0.57,15.06,99.4,108.4
3,1,1,1,1,0,36,6,13,0,0.29,9.81,58.86,62.6
0,1,1,0,2,1,37,5,18,2,0.3,19.65,145.41,155.7
4,2,4,1,1,1,45,4,8,2,0.84,25.72,159.14,177.7
0,0,4,0,2,1,30,6,20,4,0.34,9.15,25.16,28.9
4,1,4,0,2,1,36,3,15,4,0.21,14.42,95.17,100.1
1,1,5,1,1,1,22,3,14,3,1.0,16.37,48.02,56.7
3,2,4,1,1,2,26,5,11,1,0.31,18.78,53.71,55.4
4,1,1,1,1,2,45,4,21,0,0.58,21.27,239.29,260.2
1,0,2,1,1,2,10,2,14,0,0.11,12.37,52.57,54.4
1,2,2,0,1,1,7,1,14,3,0.7,27.25,162.14,181.5
2,2,4,0,6,1,33,1,15,2,0.93,50.0,907.5,300.0
2,0,3,1,2,1,38,3,20,4,0.65,18.78,166.52,187.2
1,2,5,0,2,1,23,5,17,4,0.87,33.43,61.51,69.9
5,2,1,1,1,2,30,1,9,2,0.83,23.66,709.8,300.0
3,1,1,1,4,1,22,5,8,3,0.72,16.07,70.71,79.8
1,1,4,0,2,1,14,2,14,3,0.93,19.45,74.88,89.8
3,0,4,1,8,2,16,3,8,5,0.57,15.91,46.67,48.9
2,0,4,0,3,1,14,7,18,4,0.31,17.07,18.78,21.7
4,0,4,1,1,2,49,2,21,4,0.85,9.57,128.96,146.3
1,0,3,0,4,1,30,1,11,5,0.24,9.85,206.85,216.1
0,1,3,1,2,1,15,6,19,6,0.65,21.83,38.2,45.9
0,0,1,0,1,1,12,4,18,5,0.83,8.73,26.19,28.3
5,0,2,1,1,1,44,7,17,6,0.77,6.73,35.96,43.6
1,0,4,1,4,1,19,6,14,2,0.89,15.5,27.0,33.9
0,1,2,0,1,1,32,2,20,0,0.65,15.99,217.46,241.6
2,0,2,0,4,1,35,5,17,5,0.86,18.6,110.67,125.6
1,0,1,1,3,0,33,6,17,4,0.53,13.14,72.27,79.0
0,2,2,1,2,1,15,2,10,3,0.23,46.06,293.63,300.0
3,0,1,0,4,1,35,2,16,1,0.3,3.65,63.88,68.7
0,1,3,0,1,1,12,3,20,3,0.19,15.93,44.6,44.3
2,2,4,1,4,2,29,5,19,3,0.37,50.0,159.5,174.4
1,0,5,1,1,2,18,4,17,5,0.21,9.57,17.23,21.4
2,1,2,1,3,1,9,6,21,5,0.99,39.61,50.5,61.2
1,1,1,1,2,1,35,3,17,4,0.29,22.92,267.4,279.3
2,1,3,1,1,1,36,1,21,3,0.63,24.11,607.57,300.0
0,2,1,0,1,0,5,2,19,6,0.15,33.2,83.0,84.1
1,0,3,1,1,0,6,2,12,5,0.19,10.22,21.46,28.6
0,0,3,1,1,0,29,1,19,2,0.78,12.06,244.82,274.9
2,0,2,0,2,0,37,7,17,0,0.54,16.72,75.12,83.1
1,2,4,1,1,2,49,2,14,1,0.63,36.37,490.09,300.0
3,1,1,1,6,1,49,6,18,5,0.62,19.28,157.45,175.5
3,2,4,1,2,1,21,3,21,5,0.33,21.51,82.81,86.6
2,0,1,1,4,1,13,7,13,6,0.31,21.75,40.39,46.5
0,0,2,0,1,2,47,4,13,5,0.52,8.29,82.8,91.4
2,2,4,0,1,1,6,5,19,6,0.33,50.0,33.0,37.0
5,0,2,1,4,1,45,5,16,3,0.66,10.16,77.72,86.1
0,1,5,0,1,0,38,6,12,4,0.98,16.07,40.71,45.5
0,0,2,0,1,1,42,5,14,4,0.8,8.05,57.48,64.9
1,1,2,1,1,2,37,6,8,2,0.35,20.88,109.45,116.3
2,2,2,0,1,2,47,2,21,0,0.27,50.0,998.75,300.0
1,1,1,0,1,0,22,2,9,6,0.48,13.93,153.23,166.9
4,1,2,1,2,2,25,4,11,0,0.6,26.78,142.27,160.4
2,2,1,0,1,1,31,6,14,0,0.64,47.37,244.74,266.4
0,0,1,0,2,0,46,4,9,4,0.52,10.02,115.23,126.9
5,1,5,1,1,1,17,7,10,1,0.21,13.55,13.16,13.3
0,1,2,1,1,2,36,7,19,0,0.64,24.26,106.05,115.1
0,0,1,1,1,2,49,3,11,5,0.25,11.33,185.06,192.2
0,0,4,0,2,1,45,5,9,3,0.77,9.48,46.93,55.0
0,1,1,1,2,1,29,2,14,6,0.61,26.12,378.74,300.0
4,1,3,0,1,2,1,4,8,2,0.86,16.23,2.84,3.7
1,2,4,0,1,1,43,5,13,5,0.44,27.83,131.64,139.4
3,0,2,1,3,1,22,6,13,4,0.64,7.29,22.72,27.0
4,0,3,1,2,1,17,6,12,0,0.88,9.85,19.54,24.3
0,1,2,1,1,1,42,2,18,4,0.94,20.69,369.32,300.0
2,1,2,1,3,1,8,3,15,4,0.7,36.0,81.6,93.6
2,1,2,0,1,1,28,4,9,6,0.9,25.1,149.34,171.5
4,1,2,0,1,1,2,4,19,3,0.27,14.79,6.29,5.7
0,0,3,1,2,0,48,2,16,4,0.21,13.86,232.85,244.1
1,1,2,1,3,1,26,5,8,0,0.6,21.86,96.62,109.0
4,0,1,1,1,1,40,1,12,1,0.26,7.34,293.6,300.0
0,1,2,1,1,2,17,4,8,1,0.86,23.52,84.97,97.7
0,1,1,0,2,1,44,3,13,0,0.72,17.52,256.96,282.6
2,0,2,0,2,1,40,7,20,1,0.68,13.6,66.06,73.6
1,1,4,1,1,1,41,6,15,5,0.25,18.08,67.95,70.2
2,2,1,0,2,1,10,2,12,2,0.1,49.88,249.4,253.5
4,0,1,0,1,2,6,7,15,2,0.26,5.28,4.53,6.7
2,0,2,1,2,1,3,2,11,4,0.72,18.18,23.18,26.3
2,0,2,0,1,1,33,1,11,2,0.37,12.57,352.59,300.0
1,0,3,0,2,2,8,6,9,6,0.88,7.56,7.06,7.3
4,2,2,1,2,2,12,6,10,3,0.22,39.66,67.42,72.7
3,2,2,0,1,0,37,4,13,3,0.21,12.66,99.54,102.3
0,1,3,1,1,0,20,1,12,3,0.97,20.03,280.42,300.0
1,1,1,0,1,1,33,3,8,4,0.63,15.55,171.05,189.6
4,0,3,0,1,1,45,1,9,0,0.34,5.32,167.58,180.1
1,1,3,0,2,0,3,2,8,0,0.18,20.74,21.78,24.6
2,1,4,1,2,1,22,7,19,2,0.3,36.65,63.35,71.4
1,0,2,1,1,0,33,1,20,5,0.66,8.89,249.36,279.6
0,1,3,0,1,2,25,1,9,6,0.55,16.77,293.47,300.0
1,2,3,1,1,1,16,1,10,2,0.16,33.64,376.77,300.0
4,2,2,0,2,1,40,6,11,3,0.17,30.35,171.98,179.2
2,0,2,1,2,1,11,1,10,1,0.5,16.72,156.33,169.8
2,2,3,0,1,2,4,3,19,5,0.84,50.0,46.67,56.8
0,1,2,0,1,1,42,1,8,0,0.49,17.26,616.18,300.0
0,1,1,1,3,1,32,1,14,1,0.93,27.37,875.84,300.0
0,0,3,1,1,1,47,3,9,3,0.68,9.7,106.38,118.0
0,1,1,0,1,2,39,5,21,3,0.51,18.67,145.63,159.1
2,0,1,1,2,1,40,3,21,5,0.86,18.7,249.33,285.9
2,0,3,0,3,2,21,1,21,1,0.46,21.21,311.79,300.0
1,0,1,0,1,1,30,7,16,0,0.56,6.73,28.84,33.5
5,0,1,1,1,2,33,4,10,2,0.48,7.85,64.76,69.8
1,1,3,1,2,1,26,5,16,6,0.33,19.69,71.67,78.4
4,1,1,1,1,1,16,3,16,4,0.66,18.29,97.55,107.6
0,1,1,1,1,1,42,4,8,0,0.5,16.64,174.72,191.8
0,1,2,1,1,0,22,1,14,0,0.93,21.21,396.63,300.0
2,2,2,0,2,2,16,2,19,4,0.9,50.0,340.0,300.0
0,0,3,1,1,1,42,2,11,2,0.77,10.75,158.02,181.5
0,0,1,0,1,1,31,3,8,6,0.23,7.53,77.81,81.3
0,0,2,1,1,1,43,7,21,5,0.54,10.6,55.35,63.6
0,1,3,1,1,0,42,6,21,6,0.19,19.83,97.17,100.7
2,1,3,0,4,1,18,7,19,4,0.7,35.04,63.07,66.6
3,1,3,1,1,2,28,1,12,0,0.89,10.65,208.74,239.8
1,1,2,1,1,1,29,4,9,0,0.94,20.34,125.35,142.6
0,0,2,0,2,1,13,4,8,1,0.77,10.49,28.98,33.9
4,1,3,1,3,2,49,2,15,1,0.6,30.37,520.85,300.0
0,0,1,1,2,1,4,7,18,0,0.13,12.05,6.89,9.6
3,1,4,1,4,1,1,7,8,0,1.0,15.22,2.0,5.8
5,0,1,0,1,1,22,4,16,6,0.66,4.15,22.83,24.4
0,0,2,1,2,2,32,4,13,6,0.55,16.38,111.38,120.4
0,0,1,0,1,1,29,3,18,5,0.62,8.8,85.07,93.1
5,1,1,1,1,1,45,4,18,3,0.3,14.42,162.22,172.9
1,0,3,0,1,1,28,6,19,5,0.66,6.41,20.94,24.0
1,0,3,1,1,2,21,3,8,6,0.84,11.98,58.7,71.8
2,1,1,1,4,1,22,4,11,2,0.42,45.03,247.67,265.3
0,0,1,1,2,1,9,4,17,2,0.7,11.43,25.72,30.6
5,1,1,1,1,0,49,5,10,2,0.32,15.2,148.96,158.7
0,2,1,1,1,0,9,2,21,5,0.8,36.66,164.97,188.2
2,1,1,1,2,1,43,1,21,5,0.98,36.15,1554.45,300.0
2,1,3,1,1,0,32,4,11,6,0.86,32.05,179.48,205.0
2,0,1,1,3,1,29,3,19,0,0.73,22.94,221.75,249.0
2,1,3,1,4,0,40,4,11,5,0.24,50.0,350.0,300.0
5,0,1,0,1,1,19,2,12,6,0.16,3.69,35.06,35.9
4,0,2,1,1,1,47,2,19,2,0.16,7.1,141.82,147.5
1,2,2,1,2,1,33,1,18,1,0.29,42.84,1201.66,300.0
2,0,3,1,2,0,1,7,13,5,0.37,17.22,2.0,4.4
0,1,3,0,1,2,38,6,16,5,0.87,19.65,87.11,99.0
2,0,1,1,4,1,33,7,20,1,0.25,25.56,120.5,126.5
0,2,2,0,1,1,15,4,18,0,0.43,36.38,115.96,125.6
3,1,1,0,1,1,0,5,17,0,0.12,6.47,2.0,3.4
0,2,4,0,1,1,16,4,10,4,0.76,32.28,71.02,81.5
3,1,5,0,2,0,23,6,10,5,0.66,8.09,12.4,13.9
1,0,5,1,1,1,17,2,8,4,0.49,9.88,33.59,36.7
5,2,3,1,2,1,34,1,9,4,0.21,30.21,719.0,300.0
2,1,2,0,2,1,9,1,12,6,0.47,29.86,228.43,245.9
4,2,5,1,1,1,23,2,20,4,0.19,26.32,121.07,127.0
3,2,1,1,2,2,29,2,17,1,0.35,25.03,362.94,300.0
5,1,2,1,2,1,27,7,16,4,0.8,16.84,55.21,66.1
3,1,3,1,1,1,36,2,21,1,0.54,9.89,124.61,136.5
3,0,2,1,2,1,41,1,11,4,0.48,6.83,238.03,259.8
1,1,4,1,2,1,9,1,19,6,0.74,21.55,106.67,118.5
2,1,5,1,1,1,15,2,17,4,0.39,27.5,82.5,87.6
1,0,1,1,1,1,34,4,11,0,0.11,9.35,79.47,85.5
0,1,1,1,1,0,31,1,15,5,0.54,21.95,680.45,300.0
3,0,5,1,2,1,18,2,21,6,0.91,5.91,21.28,22.7
0,1,1,0,1,2,39,3,19,6,0.23,18.56,241.28,249.2
1,2,3,0,1,1,27,1,11,1,0.29,26.59,502.55,300.0
1,2,2,1,4,1,13,1,14,4,0.73,46.85,517.69,300.0
0,2,2,1,1,1,13,6,10,2,0.26,31.18,57.42,60.8
0,2,1,1,1,1,21,6,9,0,0.93,36.28,126.98,146.5
1,1,2,0,1,1,48,5,9,4,0.76,17.17,140.11,157.6
0,1,2,0,1,2,2,5,8,2,0.72,19.32,6.57,7.6
2,0,2,1,3,2,15,6,12,1,0.92,27.59,58.63,67.0
0,0,3,1,1,0,25,3,15,1,0.91,12.41,72.39,84.4
5,1,5,1,1,2,5,1,16,3,0.6,16.21,32.42,34.9
5,1,2,1,1,1,7,5,20,2,0.59,12.42,14.78,18.5
1,0,2,1,1,1,21,1,11,6,0.78,9.86,176.0,196.7
1,2,2,1,1,1,22,5,15,6,0.38,37.94,141.9,152.1
0,0,2,1,1,1,38,2,20,0,0.35,10.25,165.54,178.2
5,0,2,0,1,1,42,7,14,1,0.3,4.37,22.29,21.5
2,2,1,1,1,0,48,2,16,2,0.68,49.73,1193.52,300.0
3,1,4,1,6,0,37,5,10,3,0.56,18.05,73.46,84.1
4,0,2,1,1,2,44,6,16,4,0.14,10.91,68.01,72.3
5,0,2,0,1,1,30,7,13,6,0.75,4.27,15.55,18.5
4,1,1,1,1,1,4,1,21,3,0.12,14.53,58.12,59.6
4,0,2,0,2,2,8,4,12,3,0.24,6.77,11.51,15.0
4,1,2,1,1,2,12,6,12,2,0.14,22.79,38.74,42.5
4,1,3,1,1,1,48,4,11,3,0.11,18.86,158.42,164.4
1,1,1,1,1,1,25,3,13,2,0.68,20.36,169.67,191.7
5,1,1,0,1,2,16,7,11,5,0.67,12.77,29.19,31.9
3,0,3,0,2,1,23,2,20,5,0.7,3.0,24.15,29.6
1,0,2,1,1,1,7,6,17,5,0.66,8.18,8.11,13.6
2,0,3,1,3,1,0,4,11,6,0.11,19.07,2.0,6.2
3,0,1,1,2,0,44,6,13,6,0.65,7.42,54.41,62.7
1,0,1,1,1,0,1,2,13,6,0.35,9.63,4.82,8.4
4,1,1,0,2,1,17,3,10,5,0.33,16.56,93.84,103.7
0,0,2,0,1,2,17,4,20,1,0.12,9.02,32.58,30.9
5,0,2,1,1,1,26,7,21,4,0.17,8.02,25.32,28.2
1,2,2,1,1,1,43,2,17,5,0.43,34.45,629.57,300.0
0,1,3,1,1,1,4,4,21,4,0.21,20.46,14.32,13.7
4,1,3,0,2,1,47,4,8,5,0.76,15.62,128.47,146.6
0,1,2,0,1,1,4,7,21,5,0.39,16.61,8.07,8.9
4,1,2,1,1,2,6,4,15,6,0.84,17.4,22.18,26.4
1,0,1,1,1,2,23,2,11,1,0.28,11.45,131.67,140.2
5,0,2,1,2,1,23,1,13,0,0.88,7.49,146.43,166.2
0,0,1,1,1,1,13,6,10,2,0.76,11.59,25.11,29.2
0,1,1,1,1,1,34,6,12,5,0.67,20.37,115.43,129.9
5,0,3,1,2,0,10,6,11,0,0.33,7.88,9.19,6.6
0,1,3,1,1,0,16,7,16,6,0.9,22.93,36.69,44.3
5,0,2,1,1,2,4,4,19,6,0.13,8.66,7.36,7.7
4,0,2,1,2,1,13,6,15,6,0.57,10.59,19.5,22.1
0,1,1,1,1,2,45,6,9,5,0.17,24.82,186.15,193.2
2,0,2,0,6,1,33,4,12,1,0.19,23.94,167.88,176.2
0,1,1,0,1,1,40,7,15,6,0.88,18.24,104.23,119.3
1,1,3,1,1,1,11,3,20,2,0.67,17.38,44.61,52.3
1,0,2,1,2,2,24,3,9,0,0.69,13.19,89.69,100.5
2,1,2,0,1,0,22,7,10,5,0.42,28.48,76.08,82.1
5,2,1,1,1,1,48,7,9,3,0.56,20.62,141.39,156.0
0,1,3,1,1,2,24,7,20,2,0.37,25.41,60.98,65.7
1,0,4,0,1,1,34,5,16,5,0.98,5.76,21.54,27.2
2,0,3,1,2,2,21,4,12,1,0.56,20.5,75.34,84.0
0,1,2,1,1,0,2,6,12,1,0.73,17.89,5.07,10.2
3,1,3,0,3,2,38,3,21,4,0.62,10.49,93.01,100.6
2,0,3,1,2,0,6,2,8,5,0.36,19.79,41.56,46.6
5,0,3,1,1,1,2,2,10,2,0.42,7.44,5.21,8.7
3,1,1,1,2,2,47,5,18,0,0.81,11.26,105.84,122.3
1,1,1,1,1,0,15,1,21,4,0.41,17.76,266.4,285.3
3,1,1,1,2,1,0,3,15,2,0.36,10.33,2.0,2.8
4,1,1,0,1,1,28,6,21,3,0.84,12.61,58.85,68.6
4,0,4,1,1,0,27,1,13,4,0.57,9.29,137.96,152.0
1,1,2,0,1,1,29,5,13,2,0.14,13.89,68.48,70.9
2,0,1,1,3,2,32,2,13,3,0.44,26.68,426.88,300.0
2,0,2,1,2,1,9,1,18,0,0.47,16.89,129.21,142.7
1,1,1,1,1,1,40,6,18,2,0.77,16.36,109.07,122.4
1,1,1,1,1,2,10,3,15,3,0.37,23.63,78.77,85.7
4,2,3,0,2,1,44,2,8,5,0.15,27.26,419.8,300.0
0,0,2,1,2,2,45,3,20,4,0.55,17.71,225.8,248.8
1,1,1,1,1,1,48,1,9,0,1.0,19.44,933.12,300.0
0,0,2,1,1,1,34,5,18,1,0.17,10.17,58.78,65.6
0,2,2,1,3,0,9,1,13,6,0.75,47.5,363.38,300.0
1,0,3,0,1,1,19,7,16,4,0.7,5.13,9.75,9.6
4,1,5,1,1,1,27,5,11,5,0.27,19.05,41.15,44.6
5,2,1,1,1,1,15,6,19,5,0.46,22.65,56.62,62.0
2,0,4,1,2,0,45,3,10,0,0.37,19.14,157.91,166.6
1,0,1,1,1,0,29,6,14,4,0.82,10.1,48.82,54.3
4,0,2,1,2,1,22,3,9,1,0.48,9.85,61.4,67.9
0,2,2,0,1,2,39,1,14,2,0.24,33.19,1100.25,300.0
0,1,3,1,1,0,42,5,18,2,0.12,22.78,133.95,135.0
1,1,3,0,1,1,2,3,17,3,0.69,12.97,6.05,11.2
2,1,2,0,1,1,28,7,17,4,0.62,21.43,72.86,79.6
4,0,3,1,1,1,49,7,14,1,0.37,8.99,44.05,51.6
5,0,3,1,1,1,26,3,20,5,0.24,7.42,45.01,46.6
2,0,5,1,3,1,39,3,14,3,0.98,21.14,109.93,128.4
2,0,2,1,1,1,24,2,9,2,0.31,15.28,155.86,165.9
0,0,3,1,1,2,11,7,15,3,0.36,12.91,14.2,17.8
2,1,1,1,3,2,23,3,19,3,0.29,50.0,383.33,300.0
5,0,2,1,1,1,4,1,8,6,0.56,6.68,22.71,25.5
1,1,4,1,1,1,32,1,11,6,0.12,18.97,333.87,300.0
0,0,2,1,1,0,2,2,13,1,0.4,10.7,9.09,12.2
1,1,5,0,1,1,18,7,12,6,0.43,15.6,16.05,16.9
2,1,1,1,6,1,47,4,9,0,0.29,50.0,587.5,300.0
2,2,2,1,2,0,27,3,9,2,0.35,50.0,382.5,300.0
2,0,3,1,4,0,0,4,18,4,0.29,28.92,2.0,2.6
4,2,2,0,1,2,41,4,20,2,0.84,29.3,255.28,284.9
2,2,2,0,4,1,0,1,13,4,0.96,50.0,2.0,3.5
3,0,1,0,1,1,26,3,11,4,0.92,3.0,26.0,29.8
4,2,2,1,1,2,29,3,13,4,0.38,33.17,272.55,291.5
4,0,2,1,2,1,32,5,8,2,0.59,8.74,47.55,52.2
0,0,3,0,1,1,38,2,10,2,0.95,7.1,94.43,109.1
3,2,2,1,4,1,12,6,11,2,0.62,23.76,40.39,48.0
3,1,1,1,2,1,36,6,14,0,1.0,12.31,73.86,88.2
0,0,5,1,1,0,27,1,17,6,0.65,11.8,127.44,139.5
4,0,3,0,1,0,20,5,8,5,0.2,6.02,16.86,18.7
0,1,3,1,1,1,44,6,14,3,0.39,21.74,111.6,122.2
4,2,3,1,1,2,29,2,10,4,0.59,29.63,300.74,300.0
0,1,4,0,3,1,22,5,19,2,0.53,24.24,58.66,65.1
3,0,2,1,2,1,13,6,10,5,0.79,6.02,11.09,15.6
0,0,3,0,1,2,21,4,17,4,0.55,9.64,35.43,42.4
1,1,4,1,1,1,21,2,16,3,0.94,19.78,114.23,132.9
0,2,1,1,2,2,48,7,10,0,0.68,43.42,297.74,300.0
1,2,3,1,2,0,23,7,12,6,0.55,35.53,81.72,87.1
5,2,2,0,1,1,18,2,9,1,0.71,20.21,154.61,174.6
0,2,2,1,1,1,34,2,18,6,0.84,39.95,577.28,300.0
2,0,1,0,1,1,18,5,18,3,0.61,13.06,47.02,51.0
3,2,5,1,4,0,27,3,19,1,0.8,24.51,88.24,100.3
0,2,3,1,1,0,6,2,12,4,0.45,38.58,81.02,89.4
0,1,1,1,1,1,1,4,9,6,0.23,17.46,4.36,4.9
0,1,2,1,1,1,26,7,19,6,0.58,20.19,63.74,71.1
3,1,2,0,3,1,12,6,11,5,0.28,7.56,12.85,15.3
5,1,1,0,1,1,30,6,12,1,0.18,11.11,55.55,58.1
4,1,3,0,1,1,44,2,19,0,0.21,15.11,232.69,240.3
5,1,1,1,4,1,14,1,16,3,0.75,20.88,292.32,300.0
2,0,1,1,1,1,3,6,14,1,0.64,12.78,6.39,7.8
5,2,2,1,1,1,47,6,19,3,0.82,23.12,153.94,179.1
1,2,1,0,1,1,4,2,20,6,0.34,31.02,62.04,69.2
2,2,4,0,3,1,37,6,21,3,0.98,50.0,169.58,193.4
1,2,3,1,1,2,43,7,8,2,0.75,42.03,180.73,200.4
0,1,3,1,2,1,23,5,12,2,0.78,24.26,78.12,91.1
4,1,2,1,1,0,34,3,18,6,0.39,18.73,180.43,190.2
0,2,2,0,1,1,3,6,9,1,0.94,35.71,15.18,19.2
3,0,3,1,3,1,17,3,21,6,0.24,7.61,30.19,34.9
2,0,3,1,3,2,4,3,21,0,0.12,26.89,25.1,31.3
0,0,2,1,1,1,31,7,9,2,0.28,10.15,38.21,39.7
1,0,1,0,1,1,20,2,8,5,0.16,6.87,68.7,70.7
1,0,1,1,2,1,47,2,11,5,0.46,11.83,278.0,299.3
5,1,4,1,2,1,48,7,21,4,0.97,16.62,62.68,72.6
3,0,2,1,2,1,8,6,17,4,0.34,6.87,7.79,16.1
2,2,3,0,4,1,1,7,17,2,0.9,50.0,5.0,5.9
0,0,2,1,1,1,6,5,17,2,0.47,11.08,11.3,14.5
1,1,2,0,1,2,36,3,13,0,0.31,15.38,156.88,166.0
0,2,2,1,1,1,28,4,21,4,0.89,31.25,185.94,214.6
4,1,3,0,1,2,49,7,11,1,0.42,15.63,76.59,80.3
0,0,2,1,1,0,19,3,15,1,0.44,10.88,58.57,63.5
2,0,4,0,2,1,23,1,10,5,0.48,15.54,196.58,211.0
3,2,2,0,1,0,19,7,11,3,0.21,14.19,32.74,35.4
1,0,2,0,1,2,28,1,14,6,0.48,7.18,170.88,184.3
3,0,1,1,2,1,6,5,16,5,0.91,5.62,6.74,10.1
4,2,2,0,1,1,16,2,8,6,0.41,28.96,196.93,213.8
0,1,3,0,1,1,19,7,21,0,0.88,17.41,33.08,38.6
3,1,1,1,2,2,24,6,8,4,0.17,13.75,55.0,58.5
3,1,1,1,2,1,10,3,14,4,0.51,10.1,33.67,39.1
1,1,2,1,1,1,18,7,8,4,0.34,15.35,33.55,34.9
0,1,1,1,1,2,30,3,16,0,0.95,19.46,194.6,225.8
1,1,2,1,1,1,45,7,21,3,0.85,17.08,93.33,108.6
5,0,3,1,1,1,27,2,18,2,0.31,6.65,62.84,68.9
1,0,1,1,2,1,48,1,9,4,0.47,10.39,498.72,300.0
0,0,2,0,1,0,5,7,16,0,0.92,8.41,5.11,3.7
0,1,5,1,1,0,0,3,8,2,0.79,22.6,2.0,2.6
0,1,1,0,1,1,39,3,18,0,0.24,15.22,197.86,205.8
0,2,1,1,1,0,9,4,14,4,0.42,36.02,81.04,85.4
2,1,1,1,1,0,19,3,19,3,0.49,28.4,179.87,193.8
1,1,1,1,1,1,12,7,11,1,0.31,19.05,32.66,37.8
4,2,1,1,1,2,1,6,18,6,0.22,38.44,6.41,8.8
4,2,2,1,1,0,38,5,16,0,0.87,34.33,221.77,256.0
2,1,3,1,2,2,49,5,13,6,0.95,35.08,240.65,276.0
4,1,3,1,1,1,41,7,14,6,0.44,16.47,67.53,76.3
2,1,1,1,3,2,26,7,9,4,0.66,50.0,185.71,200.9
3,0,2,0,4,1,42,7,17,5,0.28,4.29,21.88,26.4
0,1,3,0,1,2,47,7,17,2,0.8,21.06,98.98,112.2
0,2,4,1,1,0,18,7,19,3,0.39,36.13,51.1,54.3
0,1,5,1,1,2,8,5,19,2,0.78,24.86,15.91,20.2
1,0,3,0,1,1,12,7,21,3,0.16,6.29,7.55,11.2
4,1,4,1,3,1,21,3,9,2,0.43,25.89,99.68,106.2
0,2,2,0,2,1,32,6,17,3,0.68,36.72,166.46,189.2
0,1,3,1,1,1,49,6,18,0,0.15,17.6,100.61,103.5
5,0,2,1,1,1,0,3,13,6,0.88,7.38,2.0,5.5
3,0,2,1,4,1,47,7,19,4,0.82,9.06,51.71,63.9
2,1,1,0,1,1,21,5,8,3,0.12,21.3,89.46,96.0
0,0,1,0,1,2,34,7,15,2,0.86,10.53,51.15,58.8
4,1,1,0,1,1,17,5,13,2,0.9,14.64,49.78,58.6
0,1,1,1,1,1,11,1,18,5,0.98,21.46,236.06,273.6
3,2,4,1,4,1,10,3,11,6,0.85,30.67,56.23,66.7
3,0,2,1,6,1,31,1,10,4,0.12,10.15,267.45,274.1
2,1,3,1,2,1,19,5,13,5,0.57,34.22,91.03,98.1
5,1,1,1,1,2,43,3,18,3,0.92,15.44,221.31,251.3
0,0,3,1,2,1,39,3,21,4,0.94,12.4,112.84,130.1
4,2,3,0,3,1,46,6,9,5,0.99,35.13,188.53,218.9
2,0,4,1,1,2,12,5,8,1,0.64,16.69,22.03,23.7
3,0,1,1,2,1,29,7,17,3,0.75,6.97,28.88,34.0
5,0,1,1,1,2,28,2,12,3,0.27,7.65,107.1,113.0
2,2,2,1,1,1,21,1,15,5,0.32,43.55,777.37,300.0
4,0,3,0,2,1,33,7,10,6,0.37,5.47,18.05,17.0
0,0,2,1,1,1,47,5,8,0,0.67,9.81,78.38,88.8
